#id: 3536693818
#name: H.sapiens - Brain (Integrated)
#score: 32.4
#coverage: 69
#description: integrated dataset: weighted average of all H.sapiens BRAIN: 32.4; Coverage: 69
#organ: BRAIN
#integrated: true
#weights: human_brain_Martens_2006_proteomics:0.251;PXD012101_Betz:0.251;PXD037133_brain_control:0.151;PXD012101_Purkinje:0.12;9606-PA_brain_201308:0.083;human_brain_atlas_201106:0.083;PXD020192_brain:0.031;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Brain:0.016;human_brain_PA_2015-1:0.007;Fetal_Brain_Kim_2014_SEQUEST:0.007;
#publication_year: 2026
#filename: 9606-BRAIN-integrated.txt
#
#gene_name	string_external_id	abundance
RRBP1	9606.ENSP00000367038	14.4
HNMT	9606.ENSP00000280097	14.4
PLCD3	9606.ENSP00000479636	14.4
EXOG	9606.ENSP00000287675	14.4
DIP2B	9606.ENSP00000301180	14.4
SRSF9	9606.ENSP00000229390	14.4
DDRGK1	9606.ENSP00000346483	14.4
DAZAP1	9606.ENSP00000233078	14.4
UBA3	9606.ENSP00000354340	14.3
IGKV2D-40	9606.ENSP00000452747	14.3
IGKV2-40	9606.ENSP00000483585	14.3
TAX1BP3	9606.ENSP00000225525	14.3
CPT2	9606.ENSP00000360541	14.2
ARGLU1	9606.ENSP00000383059	14.2
SRR	9606.ENSP00000339435	14.2
STBD1	9606.ENSP00000237642	14.2
TAF15	9606.ENSP00000474096	14.2
SRP54	9606.ENSP00000451818	14.2
SNX5	9606.ENSP00000366998	14.2
KDM3A	9606.ENSP00000386660	14.2
APOC2	9606.ENSP00000466775	14.1
RMDN1	9606.ENSP00000385927	14.1
NT5DC3	9606.ENSP00000376615	14.1
ABHD16A	9606.ENSP00000379282	14.0
RELCH	9606.ENSP00000256858	14.0
SH3GLB1	9606.ENSP00000479919	14.0
MTRES1	9606.ENSP00000485698	14.0
NBEA	9606.ENSP00000383295	14.0
MRPS23	9606.ENSP00000320184	14.0
AGAP2	9606.ENSP00000449241	14.0
PI4KA	9606.ENSP00000255882	14.0
SERPINA6	9606.ENSP00000342850	14.0
SEC62	9606.ENSP00000337688	14.0
GSPT1	9606.ENSP00000398131	13.9
CLUH	9606.ENSP00000458986	13.9
EXOC5	9606.ENSP00000484855	13.9
ERLEC1	9606.ENSP00000185150	13.9
ANKFY1	9606.ENSP00000459943	13.9
SLC17A6	9606.ENSP00000263160	13.9
PPP1R21	9606.ENSP00000294952	13.9
EMC3	9606.ENSP00000245046	13.9
SHISA4	9606.ENSP00000355064	13.9
MTAP	9606.ENSP00000494373	13.9
C16orf58	9606.ENSP00000317579	13.9
COQ9	9606.ENSP00000262507	13.9
UBLCP1	9606.ENSP00000296786	13.8
CRELD1	9606.ENSP00000321856	13.8
CLDND1	9606.ENSP00000377735	13.8
POR	9606.ENSP00000419970	13.8
PGAM5	9606.ENSP00000438465	13.8
DCTN6	9606.ENSP00000221114	13.8
OGA	9606.ENSP00000354850	13.8
LZIC	9606.ENSP00000366430	13.7
PRPSAP1	9606.ENSP00000414624	13.7
LSM4	9606.ENSP00000469468	13.7
MAP7D1	9606.ENSP00000362244	13.7
PTBP1	9606.ENSP00000349428	13.7
VTN	9606.ENSP00000226218	13.7
EVPL	9606.ENSP00000465630	13.7
LYRM7	9606.ENSP00000368688	13.6
DLGAP3	9606.ENSP00000362444	13.6
YIF1B	9606.ENSP00000343435	13.6
CAV1	9606.ENSP00000339191	13.6
DPP3	9606.ENSP00000440502	13.6
HEXB	9606.ENSP00000261416	13.6
SLC25A10-2	9606.ENSP00000461324	13.5
NRBP1	9606.ENSP00000369192	13.5
TJP2	9606.ENSP00000438262	13.5
WDR77	9606.ENSP00000235090	13.5
ERG28	9606.ENSP00000256319	13.5
CPPED1	9606.ENSP00000371193	13.5
SNX4	9606.ENSP00000251775	13.4
IRGQ	9606.ENSP00000387535	13.4
GCDH	9606.ENSP00000466845	13.4
PIP	9606.ENSP00000291009	13.4
LMO7	9606.ENSP00000366757	13.4
ACTR10	9606.ENSP00000254286	13.4
EBP	9606.ENSP00000417052	13.4
STS	9606.ENSP00000217961	13.4
PTPN23	9606.ENSP00000265562	13.4
CHID1	9606.ENSP00000398722	13.3
COQ5	9606.ENSP00000288532	13.3
SRPRA	9606.ENSP00000328023	13.3
SRSF6	9606.ENSP00000244020	13.3
API5	9606.ENSP00000431391	13.3
STT3B	9606.ENSP00000295770	13.3
PSMD10	9606.ENSP00000217958	13.3
ADAP1	9606.ENSP00000442682	13.2
STXBP5	9606.ENSP00000321826	13.2
NRXN1	9606.ENSP00000385142	13.2
B4GAT1	9606.ENSP00000309096	13.2
APOC3	9606.ENSP00000227667	13.2
TKFC	9606.ENSP00000378360	13.2
ISCA1	9606.ENSP00000365159	13.2
CASK	9606.ENSP00000494788	13.2
COL5A3	9606.ENSP00000264828	13.2
IGSF21	9606.ENSP00000251296	13.2
CD44	9606.ENSP00000398632	13.2
TIMM29	9606.ENSP00000270502	13.2
DSC1	9606.ENSP00000257198	13.1
RAPGEF2	9606.ENSP00000264431	13.1
EIF3G	9606.ENSP00000253108	13.1
SFXN4	9606.ENSP00000347924	13.1
SNRPC	9606.ENSP00000244520	13.1
KCNMA1	9606.ENSP00000286628	13.1
PPIL3	9606.ENSP00000286175	13.1
AKAP5	9606.ENSP00000378207	13.1
UBA6	9606.ENSP00000313454	13.1
SNPH	9606.ENSP00000371291	13.1
FAM169A	9606.ENSP00000373808	13.0
PLXNA4	9606.ENSP00000352882	13.0
USP10	9606.ENSP00000457411	13.0
PRTFDC1	9606.ENSP00000318602	13.0
MRPS28	9606.ENSP00000276585	13.0
RAB41	9606.ENSP00000363597	13.0
FYN	9606.ENSP00000346671	13.0
RBFOX2	9606.ENSP00000413035	13.0
SDHD	9606.ENSP00000364699	13.0
SF3A3	9606.ENSP00000362110	12.9
HMGA1	9606.ENSP00000399888	12.9
DHCR7	9606.ENSP00000347717	12.9
SLC27A4	9606.ENSP00000300456	12.9
TSTD1	9606.ENSP00000388293	12.9
SF3A1	9606.ENSP00000215793	12.9
ABHD11	9606.ENSP00000222800	12.9
C4A	9606.ENSP00000396688	12.9
SYNM	9606.ENSP00000336775	12.8
GDE1	9606.ENSP00000261386	12.8
LPL	9606.ENSP00000497642	12.8
PCDH1	9606.ENSP00000287008	12.8
BPGM	9606.ENSP00000376840	12.8
SSRP1	9606.ENSP00000278412	12.8
MRPL1	9606.ENSP00000315017	12.8
MACROH2A2	9606.ENSP00000362352	12.8
TIMP2	9606.ENSP00000262768	12.8
WASL	9606.ENSP00000223023	12.8
MX1	9606.ENSP00000381601	12.8
PPP2R2D	9606.ENSP00000399970	12.8
KRT73	9606.ENSP00000307014	12.7
OXSR1	9606.ENSP00000311713	12.7
SHE	9606.ENSP00000307369	12.7
CPNE9	9606.ENSP00000373343	12.7
PDK2	9606.ENSP00000420927	12.7
DMAC2L	9606.ENSP00000451583	12.7
ENSP00000436422	9606.ENSP00000436422	12.7
TMCO1	9606.ENSP00000480514	12.7
AP3M1	9606.ENSP00000347408	12.7
ZER1	9606.ENSP00000291900	12.7
DRG1	9606.ENSP00000329715	12.6
PRMT5	9606.ENSP00000319169	12.6
RBMS1	9606.ENSP00000294904	12.6
RNPS1	9606.ENSP00000457723	12.6
CPSF7	9606.ENSP00000345412	12.6
NUFIP2	9606.ENSP00000225388	12.6
MMAB	9606.ENSP00000445920	12.6
CCNY	9606.ENSP00000363836	12.6
KDSR	9606.ENSP00000494352	12.6
SIX5	9606.ENSP00000316842	12.6
ITM2B	9606.ENSP00000497221	12.5
RAB6D	9606.ENSP00000490038	12.5
EGLN1	9606.ENSP00000355601	12.5
GIGYF1	9606.ENSP00000275732	12.5
NAA15	9606.ENSP00000296543	12.4
GMPS	9606.ENSP00000419851	12.4
PRKAR1B	9606.ENSP00000385749	12.4
NOMO3	9606.ENSP00000382274	12.4
AGFG2	9606.ENSP00000300176	12.4
HOPX	9606.ENSP00000450527	12.4
PPFIA2	9606.ENSP00000450337	12.3
DYNLT1	9606.ENSP00000356056	12.3
GRSF1	9606.ENSP00000254799	12.3
PABPC1L	9606.ENSP00000255136	12.3
XPOT	9606.ENSP00000327821	12.3
UBA5	9606.ENSP00000348565	12.3
PLBD2	9606.ENSP00000280800	12.3
ANXA3	9606.ENSP00000264908	12.3
VPS4A	9606.ENSP00000254950	12.2
FNTA	9606.ENSP00000303423	12.2
SUCLG2	9606.ENSP00000419325	12.2
NOMO2	9606.ENSP00000477502	12.2
ASPDH	9606.ENSP00000373860	12.2
NPY	9606.ENSP00000384364	12.2
CDC42EP1	9606.ENSP00000249014	12.2
TOMM34	9606.ENSP00000361900	12.2
PLAAT3	9606.ENSP00000320337	12.2
SLC16A1	9606.ENSP00000441065	12.1
ERI3	9606.ENSP00000361331	12.1
MAGOH	9606.ENSP00000360525	12.1
BLMH	9606.ENSP00000261714	12.1
C11orf68	9606.ENSP00000398350	12.1
SLK	9606.ENSP00000358770	12.1
H1-10	9606.ENSP00000329662	12.0
POTEG	9606.ENSP00000450853	11.9
ABCE1	9606.ENSP00000296577	11.9
CFB	9606.ENSP00000416561	11.9
RNF170	9606.ENSP00000445725	11.9
POTEM	9606.ENSP00000448062	11.9
UQCC2	9606.ENSP00000476140	11.9
FXN	9606.ENSP00000419243	11.9
CTSL	9606.ENSP00000345344	11.9
SUMO1	9606.ENSP00000376077	11.9
COPG2	9606.ENSP00000402346	11.9
CACNA2D2	9606.ENSP00000418081	11.9
DAP3	9606.ENSP00000357320	11.9
DCTN5	9606.ENSP00000300087	11.8
NLGN2	9606.ENSP00000305288	11.8
TIMM22	9606.ENSP00000320236	11.8
SORBS1	9606.ENSP00000360293	11.8
ZNF316	9606.ENSP00000477706	11.8
TJP1	9606.ENSP00000348416	11.8
ARMT1	9606.ENSP00000356263	11.8
GGA1	9606.ENSP00000371175	11.8
TBC1D9B	9606.ENSP00000349291	11.7
RDH14	9606.ENSP00000370648	11.7
ILVBL	9606.ENSP00000263383	11.7
BCKDHB	9606.ENSP00000318351	11.7
ENY2	9606.ENSP00000429986	11.7
NOMO1	9606.ENSP00000287667	11.7
BCAR1	9606.ENSP00000391669	11.7
QPRT	9606.ENSP00000378782	11.7
RBFOX3	9606.ENSP00000463653	11.7
JAGN1	9606.ENSP00000496942	11.7
PLXNA1	9606.ENSP00000377061	11.6
TWF1	9606.ENSP00000449428	11.6
LCN1	9606.ENSP00000263598	11.6
TSTA3	9606.ENSP00000398803	11.6
DNAJB11	9606.ENSP00000414398	11.6
RIMS1	9606.ENSP00000428417	11.6
TXNDC12	9606.ENSP00000360688	11.5
COL1A1	9606.ENSP00000225964	11.5
DTNA	9606.ENSP00000470152	11.5
KIF21B	9606.ENSP00000411831	11.5
TSG101	9606.ENSP00000251968	11.5
UQCR11	9606.ENSP00000467262	11.4
TUSC2	9606.ENSP00000232496	11.4
MARK2	9606.ENSP00000385751	11.4
ATXN7L1	9606.ENSP00000410759	11.4
TCEAL6	9606.ENSP00000361860	11.4
NUBPL	9606.ENSP00000281081	11.4
ABLIM2	9606.ENSP00000393511	11.4
SETD7	9606.ENSP00000274031	11.4
PFKFB2	9606.ENSP00000356047	11.4
GNG13	9606.ENSP00000248150	11.4
H0YJW9_HUMAN	9606.ENSP00000452347	11.4
AFDN	9606.ENSP00000355771	11.3
IMPDH2	9606.ENSP00000321584	11.3
EMC4	9606.ENSP00000267750	11.3
CC2D1A	9606.ENSP00000313601	11.3
EPHA4	9606.ENSP00000281821	11.2
LYNX1-SLURP2	9606.ENSP00000479586	11.2
PRKCE	9606.ENSP00000306124	11.2
MRPS26	9606.ENSP00000369682	11.2
KCNA2	9606.ENSP00000487785	11.2
DNAJA4	9606.ENSP00000378324	11.2
GOLGA2	9606.ENSP00000416097	11.2
RBM39	9606.ENSP00000253363	11.2
SCG3	9606.ENSP00000220478	11.2
SEZ6L	9606.ENSP00000248933	11.2
DPM3	9606.ENSP00000357384	11.1
OGN	9606.ENSP00000364711	11.1
VAC14	9606.ENSP00000261776	11.1
CD38	9606.ENSP00000226279	11.1
KRT74	9606.ENSP00000307240	11.1
FAM241B	9606.ENSP00000362376	11.1
MT1X	9606.ENSP00000377995	11.1
DGKB	9606.ENSP00000385780	11.1
TBC1D10B	9606.ENSP00000386538	11.0
HDAC11	9606.ENSP00000295757	11.0
LYPLA2	9606.ENSP00000363638	11.0
KATNAL2	9606.ENSP00000245121	11.0
TMX1	9606.ENSP00000393316	11.0
CLPTM1	9606.ENSP00000336994	11.0
UBQLN4	9606.ENSP00000357292	10.9
GMPR2	9606.ENSP00000454038	10.9
GAMT	9606.ENSP00000403536	10.9
ITIH2	9606.ENSP00000351190	10.9
MYH6	9606.ENSP00000386041	10.9
MRPS14	9606.ENSP00000420714	10.9
DBNDD1	9606.ENSP00000457625	10.8
CFD	9606.ENSP00000468253	10.8
NAE1	9606.ENSP00000351990	10.8
TP53RK	9606.ENSP00000361186	10.8
PCYT1A	9606.ENSP00000292823	10.8
RGS14	9606.ENSP00000386229	10.7
CRTAC1	9606.ENSP00000359629	10.7
GMPPB	9606.ENSP00000309092	10.7
PEX14	9606.ENSP00000349016	10.7
SLC9A6	9606.ENSP00000359729	10.7
SERPINB1	9606.ENSP00000370115	10.7
ACOX1	9606.ENSP00000293217	10.7
CYHR1	9606.ENSP00000433769	10.6
VCPIP1	9606.ENSP00000309031	10.6
SLC6A11	9606.ENSP00000254488	10.6
NUMA1	9606.ENSP00000377298	10.6
TACO1	9606.ENSP00000258975	10.6
CHD5	9606.ENSP00000262450	10.6
ARG1	9606.ENSP00000349446	10.5
GABRB3	9606.ENSP00000308725	10.5
KPNA6	9606.ENSP00000362728	10.5
SCN2A	9606.ENSP00000490107	10.5
POTEH	9606.ENSP00000340610	10.5
MT1G	9606.ENSP00000369139	10.5
PLEKHA5	9606.ENSP00000404296	10.5
TTLL12	9606.ENSP00000216129	10.5
MAPK8	9606.ENSP00000378974	10.5
ACSF3	9606.ENSP00000479130	10.5
SLC25A23	9606.ENSP00000301454	10.5
ARR3	9606.ENSP00000311538	10.5
ROCK1	9606.ENSP00000382697	10.4
MSMO1	9606.ENSP00000261507	10.4
MOB4	9606.ENSP00000315702	10.4
BCKDHA	9606.ENSP00000269980	10.4
PRMT8	9606.ENSP00000372067	10.4
CUL2	9606.ENSP00000414095	10.4
SPP1	9606.ENSP00000378517	10.4
HM13	9606.ENSP00000381237	10.4
RBMXL2	9606.ENSP00000304139	10.4
PPP1R2	9606.ENSP00000484580	10.3
PRRT1	9606.ENSP00000211413	10.3
CHMP3	9606.ENSP00000263856	10.3
RABL6	9606.ENSP00000360727	10.3
DTD1-2	9606.ENSP00000482916	10.3
DLGAP1	9606.ENSP00000316377	10.3
CNIH2	9606.ENSP00000310003	10.3
SHANK1	9606.ENSP00000293441	10.3
OSBPL8	9606.ENSP00000261183	10.3
PRKAA1	9606.ENSP00000346148	10.3
URM1	9606.ENSP00000501135	10.3
MRPS25	9606.ENSP00000253686	10.3
MEST	9606.ENSP00000223215	10.3
PPL	9606.ENSP00000340510	10.3
RAP1GAP2	9606.ENSP00000254695	10.2
IPO9	9606.ENSP00000354742	10.2
SIRPG	9606.ENSP00000305529	10.2
HMGCS1	9606.ENSP00000322706	10.2
SARS2-2	9606.ENSP00000472465	10.2
PTPRS	9606.ENSP00000467537	10.2
KCNA3	9606.ENSP00000358784	10.2
SERPINB12	9606.ENSP00000372218	10.2
ISCA2	9606.ENSP00000452007	10.2
ATAT1	9606.ENSP00000327832	10.2
LGALS7B	9606.ENSP00000313571	10.2
LGALS7	9606.ENSP00000367891	10.2
PDZD4	9606.ENSP00000377355	10.2
ACAD8	9606.ENSP00000281182	10.2
OSBPL1A	9606.ENSP00000320291	10.1
OTUB2	9606.ENSP00000203664	10.1
THRAP3	9606.ENSP00000346634	10.1
COX14	9606.ENSP00000326052	10.1
MRPL57	9606.ENSP00000310726	10.1
EPM2AIP1	9606.ENSP00000406027	10.1
RSL1D1	9606.ENSP00000460871	10.1
STX6	9606.ENSP00000258301	10.0
PHF5A	9606.ENSP00000216252	10.0
ENSP00000493780	9606.ENSP00000493780	10.0
WDR48	9606.ENSP00000307491	10.0
LCMT1	9606.ENSP00000382021	10.0
NCOA7	9606.ENSP00000376269	10.0
GABBR1	9606.ENSP00000366233	10.0
UBE2A	9606.ENSP00000360613	9.99
H3BQ06_HUMAN	9606.ENSP00000455547	9.97
HMGN2	9606.ENSP00000355228	9.96
SEC61G	9606.ENSP00000388337	9.95
CTSA	9606.ENSP00000361562	9.94
BCLAF1	9606.ENSP00000435210	9.94
NEBL	9606.ENSP00000366326	9.94
RBFOX1	9606.ENSP00000391269	9.93
SYAP1	9606.ENSP00000369500	9.92
PSD2	9606.ENSP00000274710	9.92
UBL5	9606.ENSP00000351492	9.92
HNRNPLL	9606.ENSP00000390625	9.91
MRPS18A	9606.ENSP00000361206	9.9
CPNE4	9606.ENSP00000478878	9.9
PDPR	9606.ENSP00000288050	9.89
PPP1R12C	9606.ENSP00000263433	9.89
SNRPB	9606.ENSP00000412566	9.88
TESC	9606.ENSP00000334785	9.87
FMR1	9606.ENSP00000359506	9.86
LSM14B	9606.ENSP00000279068	9.86
RGS7BP	9606.ENSP00000334851	9.81
GABRB1	9606.ENSP00000295454	9.79
VPS28	9606.ENSP00000366565	9.79
COMMD9	9606.ENSP00000263401	9.78
PLXNB2	9606.ENSP00000352288	9.76
MYL3	9606.ENSP00000499406	9.76
FLG2	9606.ENSP00000373370	9.73
SAE1	9606.ENSP00000270225	9.71
ACOT8	9606.ENSP00000217455	9.71
TRAPPC1	9606.ENSP00000302783	9.71
HDAC2	9606.ENSP00000430432	9.7
ELMOD1	9606.ENSP00000265840	9.69
RBBP7	9606.ENSP00000369424	9.69
FBXL15	9606.ENSP00000224862	9.69
TMLHE	9606.ENSP00000335261	9.68
SV2C	9606.ENSP00000423541	9.68
COL1A2	9606.ENSP00000297268	9.67
TFRC	9606.ENSP00000376197	9.65
DPM1	9606.ENSP00000360638	9.65
HSPB8	9606.ENSP00000281938	9.63
H4C7	9606.ENSP00000477870	9.62
SPRYD4	9606.ENSP00000338034	9.62
ARHGAP35	9606.ENSP00000500409	9.62
INF2	9606.ENSP00000376410	9.61
EWSR1	9606.ENSP00000400142	9.61
RAB9A	9606.ENSP00000420127	9.59
HUWE1	9606.ENSP00000340648	9.57
RABGAP1	9606.ENSP00000362751	9.56
EFR3B	9606.ENSP00000384081	9.56
LSM8	9606.ENSP00000249299	9.55
MGST1	9606.ENSP00000379512	9.54
TMEM167B	9606.ENSP00000342148	9.54
F2	9606.ENSP00000308541	9.51
KRT71	9606.ENSP00000267119	9.5
DST	9606.ENSP00000307959	9.47
MRPL2	9606.ENSP00000373404	9.46
THOP1	9606.ENSP00000304467	9.45
PGM3	9606.ENSP00000425809	9.45
FAM174A	9606.ENSP00000307954	9.45
PCF11	9606.ENSP00000298281	9.45
SLC38A4	9606.ENSP00000266579	9.44
TMEM147	9606.ENSP00000222284	9.44
RAB6C	9606.ENSP00000387307	9.43
KCNC3	9606.ENSP00000434241	9.42
WDR92	9606.ENSP00000295121	9.42
NPTXR	9606.ENSP00000327545	9.41
PABPC1L2A	9606.ENSP00000362618	9.41
GPC1	9606.ENSP00000264039	9.4
NID1	9606.ENSP00000264187	9.4
C1orf198	9606.ENSP00000355623	9.39
TRIM3	9606.ENSP00000433102	9.38
KCNAB1	9606.ENSP00000419952	9.37
ITPKA	9606.ENSP00000260386	9.37
ATP6V0D2	9606.ENSP00000285393	9.36
TMUB1	9606.ENSP00000376565	9.35
MRPS21	9606.ENSP00000461930	9.33
PABPC1L2B	9606.ENSP00000362621	9.33
TMED5	9606.ENSP00000359305	9.31
LRSAM1	9606.ENSP00000322937	9.3
CHMP2B	9606.ENSP00000263780	9.3
KCNA1	9606.ENSP00000371985	9.29
TNPO2	9606.ENSP00000407182	9.29
TGM1	9606.ENSP00000206765	9.27
RNF214	9606.ENSP00000300650	9.26
EXOC8	9606.ENSP00000355605	9.25
PMPCA	9606.ENSP00000360782	9.25
MAGOHB	9606.ENSP00000319240	9.23
PTPRD	9606.ENSP00000370593	9.23
PRXL2B	9606.ENSP00000413218	9.22
FHIT	9606.ENSP00000418582	9.21
PAIP1	9606.ENSP00000302768	9.19
PAM16	9606.ENSP00000315693	9.16
SNRPB2	9606.ENSP00000246071	9.15
TRUB2	9606.ENSP00000361982	9.15
SDHAF2	9606.ENSP00000301761	9.15
PEX11B	9606.ENSP00000358312	9.15
NUDT14	9606.ENSP00000376349	9.14
ZC3H11B	9606.ENSP00000498875	9.14
PPP2R5A	9606.ENSP00000261461	9.14
LRP1	9606.ENSP00000243077	9.12
RPA1	9606.ENSP00000254719	9.12
CAMLG	9606.ENSP00000297156	9.12
SAMHD1	9606.ENSP00000493536	9.11
YARS2	9606.ENSP00000320658	9.08
CEP170B	9606.ENSP00000404151	9.07
SLC7A14	9606.ENSP00000231706	9.07
RUNDC3A	9606.ENSP00000410862	9.06
FLII	9606.ENSP00000324573	9.06
SYBU	9606.ENSP00000407118	9.05
AKR1C2	9606.ENSP00000370129	9.04
CYBRD1	9606.ENSP00000319141	9.03
METAP2	9606.ENSP00000325312	9.02
ABHD6	9606.ENSP00000295962	9.02
PDE12	9606.ENSP00000309142	9.01
LMAN2L	9606.ENSP00000366280	8.98
UBE4A	9606.ENSP00000387362	8.98
THNSL1	9606.ENSP00000434887	8.98
CBSL	9606.ENSP00000485527	8.96
MRPL13	9606.ENSP00000306548	8.96
ATP9A	9606.ENSP00000342481	8.92
HYI	9606.ENSP00000361511	8.91
ELMO1	9606.ENSP00000312185	8.91
PARP14	9606.ENSP00000418194	8.9
CHCHD2	9606.ENSP00000378812	8.9
SCGN	9606.ENSP00000367197	8.9
SNAP29	9606.ENSP00000215730	8.9
CCDC90B	9606.ENSP00000434724	8.9
NUDCD3	9606.ENSP00000347626	8.89
CALD1	9606.ENSP00000354826	8.89
ITGAV	9606.ENSP00000261023	8.88
RTL9	9606.ENSP00000419786	8.88
GTF2I	9606.ENSP00000460070	8.88
PICK1	9606.ENSP00000385205	8.87
MTRNR2L5	9606.ENSP00000437910	8.87
ARFIP1	9606.ENSP00000296557	8.87
LARGE1	9606.ENSP00000347088	8.86
PPID	9606.ENSP00000303754	8.85
NUDT9	9606.ENSP00000303575	8.83
DGKH	9606.ENSP00000337572	8.82
AGAP1	9606.ENSP00000307634	8.82
AHNAK2	9606.ENSP00000353114	8.81
TRAPPC4	9606.ENSP00000436005	8.81
PFAS	9606.ENSP00000313490	8.81
M0QYV0_HUMAN	9606.ENSP00000470087	8.79
HEXA	9606.ENSP00000455114	8.76
CARM1	9606.ENSP00000325690	8.75
KRTCAP2	9606.ENSP00000295682	8.74
HLA-A	9606.ENSP00000379873	8.73
CASP14	9606.ENSP00000393417	8.7
ASL	9606.ENSP00000307188	8.69
CASP3	9606.ENSP00000311032	8.69
TRAPPC6B	9606.ENSP00000330289	8.69
CCDC88C	9606.ENSP00000374507	8.68
SAA1	9606.ENSP00000384906	8.68
C11orf58	9606.ENSP00000228136	8.67
HOOK3	9606.ENSP00000305699	8.67
SNRNP200	9606.ENSP00000317123	8.67
UQCC1	9606.ENSP00000363506	8.67
HSPB11	9606.ENSP00000194214	8.66
IDI1	9606.ENSP00000370748	8.65
CIT	9606.ENSP00000376306	8.64
LOC102724788	9606.ENSP00000481127	8.63
LARS2	9606.ENSP00000498867	8.62
LAMTOR5	9606.ENSP00000256644	8.6
ILK	9606.ENSP00000379975	8.57
BUB3	9606.ENSP00000357858	8.57
RRM2B	9606.ENSP00000251810	8.55
KPRP	9606.ENSP00000475216	8.55
ITPA	9606.ENSP00000369456	8.55
PTPN5	9606.ENSP00000351342	8.54
SIAE	9606.ENSP00000263593	8.52
SEPTIN14	9606.ENSP00000373627	8.52
TIMM23	9606.ENSP00000464522	8.51
FRMD4B	9606.ENSP00000381549	8.5
DRG2	9606.ENSP00000225729	8.49
PRPF8	9606.ENSP00000460348	8.48
AMER2	9606.ENSP00000426528	8.47
RPRD1B	9606.ENSP00000362532	8.47
VPS33A	9606.ENSP00000267199	8.45
MYL1	9606.ENSP00000307280	8.44
TBCC	9606.ENSP00000361967	8.44
MOGS	9606.ENSP00000410992	8.42
PBDC1	9606.ENSP00000362456	8.42
HHATL	9606.ENSP00000405423	8.42
NFU1	9606.ENSP00000387219	8.41
CIAPIN1	9606.ENSP00000377914	8.38
SDE2	9606.ENSP00000272091	8.38
TUB	9606.ENSP00000305426	8.37
MACF1	9606.ENSP00000354573	8.37
LDHD	9606.ENSP00000300051	8.37
C6orf136	9606.ENSP00000293604	8.36
ATG7	9606.ENSP00000346437	8.36
COQ10B	9606.ENSP00000263960	8.35
SF3B6	9606.ENSP00000233468	8.35
GBA2	9606.ENSP00000367343	8.33
WDR82	9606.ENSP00000296490	8.31
CBX5	9606.ENSP00000209875	8.3
TRAPPC9	9606.ENSP00000373979	8.3
MRPS7	9606.ENSP00000245539	8.3
TTYH2	9606.ENSP00000269346	8.29
ANKH	9606.ENSP00000284268	8.29
F5H5P2_HUMAN	9606.ENSP00000443246	8.28
EXOC1	9606.ENSP00000370695	8.28
UBE2Z	9606.ENSP00000354201	8.28
DDHD2	9606.ENSP00000380352	8.27
ARHGEF12	9606.ENSP00000380942	8.27
PITPNM1	9606.ENSP00000348772	8.26
D2HGDH	9606.ENSP00000315351	8.26
EMC10	9606.ENSP00000334037	8.24
DNPEP	9606.ENSP00000431076	8.22
LAMP5	9606.ENSP00000246070	8.21
PRODH	9606.ENSP00000349577	8.2
ALDH1A2	9606.ENSP00000249750	8.2
RFTN1	9606.ENSP00000334153	8.18
EPN3	9606.ENSP00000268933	8.18
NT5E	9606.ENSP00000257770	8.17
SF3B2	9606.ENSP00000318861	8.13
VTI1A	9606.ENSP00000376792	8.12
AKR1B15	9606.ENSP00000389289	8.12
NUDT11	9606.ENSP00000365160	8.11
STXBP3	9606.ENSP00000359025	8.1
TGM2	9606.ENSP00000355330	8.1
MBNL2	9606.ENSP00000365861	8.09
BCAM	9606.ENSP00000270233	8.08
SF3B1	9606.ENSP00000335321	8.07
SORT1	9606.ENSP00000256637	8.06
MTFR1L	9606.ENSP00000363419	8.05
LRRC73	9606.ENSP00000361518	8.05
CENPV	9606.ENSP00000299736	8.04
GFOD1	9606.ENSP00000368589	8.04
SCYL1	9606.ENSP00000270176	8.04
PSMD9	9606.ENSP00000440485	8.03
H7C417_HUMAN	9606.ENSP00000415178	8.02
FAM131B	9606.ENSP00000410603	8.02
PTDSS1	9606.ENSP00000430548	8.02
PIR	9606.ENSP00000369786	8.02
GFM1	9606.ENSP00000264263	8.01
PDPK1	9606.ENSP00000344220	8.01
AVL9	9606.ENSP00000315568	8.01
UBFD1	9606.ENSP00000379217	8.01
MPRIP	9606.ENSP00000379156	8.0
ZC3H15	9606.ENSP00000338788	8.0
STX4	9606.ENSP00000317714	7.99
FAM210A	9606.ENSP00000323635	7.98
IGBP1	9606.ENSP00000363661	7.98
PPP6C	9606.ENSP00000392147	7.96
CMTM4	9606.ENSP00000333833	7.96
STRN3	9606.ENSP00000350071	7.96
AKR1C4	9606.ENSP00000369814	7.95
RABEP1	9606.ENSP00000445408	7.94
LSS	9606.ENSP00000380837	7.94
ZYX	9606.ENSP00000324422	7.93
TMEM9	9606.ENSP00000356301	7.92
IRS2	9606.ENSP00000365016	7.92
SART3	9606.ENSP00000449386	7.91
SLC9A1	9606.ENSP00000263980	7.89
UBR4	9606.ENSP00000364403	7.89
PRRT3	9606.ENSP00000392511	7.89
ITIH4	9606.ENSP00000266041	7.88
SLC6A7	9606.ENSP00000230671	7.87
PLCB3	9606.ENSP00000443631	7.86
CCDC127	9606.ENSP00000296824	7.86
TOP1	9606.ENSP00000354522	7.85
